dataTagId,description,system,systemName,equipment,equipmentType,equipmentName,equipmentInstance,component,componentName,componentInstance,subcomponent,subcomponentName,subcomponentInstance,measureLocation,measureLocationName,measureLocationInstance,measureProperty,measureType,measureInstance,measureUnit,tagType,group,limRangeLo,limRangeHi,limHi,limHiHi,limLo,limLoLo
7LAE10CT101_XQ02,SH SPRAY LINE TMP,Boiler,PCFB,Final SH Header,,Finish SH Header,1,,,,,,,Inlet,Inlet,1,Spray Water,Temperature,1,DegC,,,0,300,225,270,75,30
7LBA01CT701_YJ31,COMBINED SH OL STM TEMP,Boiler,PCFB,Final SH Header,,Finish SH Header,1,,,,,,,Outlet,Outlet,1,Main Steam,Temperature,1,DegC,,,0,600,450,540,150,60
7LBA01CT801_YJ21,COMB SH OL STM TEMP,Boiler,PCFB,Final SH Header,,Finish SH Header,1,,,,,,,Outlet,Outlet,1,Main Steam,Temperature,2,DegC,,,0,600,450,540,150,60
7HBK10AA101_XQ50,FTP-L POSN,Boiler,PCFB,Furnace,,Furnace,1,???,???,1,,,,,,,,Position,1,%,Feedback,,0,100,75,90,25,10
7HBK15AA102_XQ50,FTP-R POSN,Boiler,PCFB,Furnace,,Furnace,1,???,???,1,,,,,,,,Position,1,%,Feedback,,0,100,75,90,25,10
7HBK11AA101_XQ50,Burner tilt 1,Boiler,PCFB,Furnace,,Furnace,1,Burner,Burner-1,1,,,,,,,Tilt,Angle,1,??,Feedback,,,,,,,
7TiltPosSel,BURNER TILT POSITION,Boiler,PCFB,Furnace,,Furnace,1,Burner,Burner,1,,,,,,,Tilt,Angle,1,%,,Fuel Path,0,100,75,90,25,10
7HBK12AA101_XQ50,Burner tilt2,Boiler,PCFB,Furnace,,Furnace,1,Burner,Burner-2,2,,,,,,,Burner,Tilt,1,??,Feedback,,,,,,,
7HBK13AA101_XQ50,Burner tilt 3,Boiler,PCFB,Furnace,,Furnace,1,Burner,Burner-3,3,,,,,,,Burner,Tilt,1,??,Feedback,,,,,,,
7HBK14AA101_XQ50,Burner tilt 4,Boiler,PCFB,Furnace,,Furnace,1,Burner,Burner-4,4,,,,,,,Burner,Tilt,1,??,Feedback,,,,,,,
7HBK11AA101,auto / manual of burner tilt (l),Boiler,PCFB,Furnace,,Furnace,1,Burner,Burner,0,,,,,,,,Status,1,Auto/Manual,Feedback,,,,,,,
7HBK10EG201_YG01,FDR-A COAL FLOW,Boiler,PCFB,Furnace,,Mill-A,1,Coal Feeder,FDR-A,1,,,,,,,Conveyor Belt,Speed,1,%,Feedback,,0,1000,750,900,250,100
7HBK10EG202_YG01,FDR-A COAL FLOW,Boiler,PCFB,Furnace,,Mill-A,1,Coal Feeder,FDR-A,1,,,,,,,Conveyor Belt,Speed,1,%,Feedback,,0,1000,750,900,250,100
7HBK10EG204_YG01,FDR-A ON GRAV MODE,Boiler,PCFB,Furnace,,Mill-A,1,Coal Feeder,FDR-A,1,,,,,,,,Status,1,%,???,,0,1000,750,900,250,100
7HHA11CE100_XQ01,AB COR 1 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev AB,1,,,,Corner,Corner-1,1,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA12CE100_XQ01,AB COR 2 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev AB,1,,,,Corner,Corner-2,2,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA13CE100_XQ01,AB COR 3 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev AB,1,,,,Corner,Corner-3,3,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA14CE100_XQ01,AB COR 4 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev AB,1,,,,Corner,Corner-4,4,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA21CE100_XQ01,BC COR 1 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev BC,2,,,,Corner,Corner-1,1,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA22CE100_XQ01,BC COR 2 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev BC,2,,,,Corner,Corner-2,2,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA23CE100_XQ01,BC COR 3 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev BC,2,,,,Corner,Corner-3,3,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA24CE100_XQ01,BC COR 4 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev BC,2,,,,Corner,Corner-4,4,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA34CE100_XQ01,CD COR 4 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev CD,3,,,,Corner,Corner-1,1,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA33CE100_XQ01,CD COR 3 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev CD,3,,,,Corner,Corner-2,2,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA32CE100_XQ01,CD COR 2 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev CD,3,,,,Corner,Corner-3,3,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA31CE100_XQ01,CD COR 1 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev CD,3,,,,Corner,Corner-4,4,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA41CE100_XQ01,DE COR 1 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev DE,4,,,,Corner,Corner-1,1,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA42CE100_XQ01,DE COR 2 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev DE,4,,,,Corner,Corner-2,2,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA43CE100_XQ01,DE COR 3 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev DE,4,,,,Corner,Corner-3,3,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA44CE100_XQ01,DE COR 4 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev DE,4,,,,Corner,Corner-4,4,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA54CE100_XQ01,EF COR 4 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev EF,5,,,,Corner,Corner-1,1,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA53CE100_XQ01,EF COR 3 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev EF,5,,,,Corner,Corner-2,2,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA52CE100_XQ01,EF COR 2 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev EF,5,,,,Corner,Corner-3,3,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA51CE100_XQ01,EF COR 1 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev EF,5,,,,Corner,Corner-4,4,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA61CE100_XQ01,FG COR 1 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev FG,6,,,,Corner,Corner-1,1,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA62CE100_XQ01,FG COR 2 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev FG,6,,,,Corner,Corner-2,2,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA63CE100_XQ01,FG COR 3 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev FG,6,,,,Corner,Corner-3,3,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHA64CE100_XQ01,FG COR 4 FLAME INTENSITY,Boiler,PCFB,Furnace,,Furnace,1,Flame Scanner,Scanner - Elev FG,6,,,,Corner,Corner-4,4,Flame,Intensity,1,%,,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL02AA100_YT23,ELEV BC DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev BC,1,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE47,CLOSE BC DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev BC,1,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL04AA100_YT23,ELEV DE DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev DE,2,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE49,CLOSE DE DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev DE,2,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL06AA100_YT23,ELEV FG DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev FG,3,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE51,CLOSE FG DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev FG,3,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL07AA100_YT23,ELEV GG DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev GG,4,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE55,CLOSE GG DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,Elev GG,4,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA00DP300_XS00,Auxiliary Air Damper ctrl,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Aux Firing Elevation,??,5,,??,1,,Feedback,,,,,,,
7HHL11AA100_YT23,ELEV A DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev A,1,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE21,ELEV A VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev A,1,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE21,ELEV A VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev A,1,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE61,CLOSE A DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev A,1,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL12AA100_YT23,ELEV B DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev B,2,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE22,ELEV B VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev B,2,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE22,ELEV B VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev B,2,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE22,ELEV B VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev B,2,,Status,3,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE62,CLOSE B DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev B,2,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL13AA100_YT23,ELEV C DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev C,3,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE23,ELEV C VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev C,3,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE23,ELEV C VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev C,3,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE23,ELEV C VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev C,3,,Status,3,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE63,CLOSE C DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev C,3,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL14AA100_YT23,ELEV D DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev D,4,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE24,ELEV D VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev D,4,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE24,ELEV D VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev D,4,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE24,ELEV D VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev D,4,,Status,3,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE64,CLOSE D DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev D,4,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL15AA100_YT23,ELEV E DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev E,5,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE25,ELEV EVOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev E,5,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE25,ELEV EVOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev E,5,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE25,ELEV EVOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev E,5,,Status,3,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE65,CLOSE E DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev E,5,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL16AA100_YT23,ELEV F DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev F,6,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE26,ELEV F VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev F,6,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE26,ELEV F VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev F,6,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE66,CLOSE F DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev F,6,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE26,ELEV F VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev-F,6,,Position,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL17AA100_YT23,ELEV G DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev G,7,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE27,ELEV G VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev G,7,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XE27,ELEV G VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev G,7,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE67,CLOSE G DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev G,7,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XE27,ELEV G VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev-G,7,,Status,1,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XE21,ELEV A VOTED,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Coal Firing Elevation,Elev A,1,,Status,2,VOTED,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL21AA100_YT23,LOWER OFA DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Elevation,Elev LOFA,1,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL22AA100_YT23,UPPER OFA DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Elevation,Elev UOFA,2,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL01AA100_YT23,ELEV AB DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE56,POSN AB ELEV FOR OIL FIRING,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Position,1,??,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XF60,ELEV AB 2/4 NV NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,1,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XF61,ELEV AB 3/4 NVS PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,1,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XF60,ELEV AB 2/4 NV NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,2,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XF61,ELEV AB 3/4 NVS PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,2,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XF60,ELEV AB 2/4 NV NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,3,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XF61,ELEV AB 3/4 NVS PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,3,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE46,CLOSE AB DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev AB,1,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL03AA100_YT23,ELEV CD DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE57,POSN CD ELEV FOR OIL FIRING,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Position,1,??,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XF62,ELCD 2/4 NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,1,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XF63,ELCD 3/4 NVPROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,1,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XF62,ELCD 2/4 NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,2,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ300_XF63,ELCD 3/4 NVPROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,2,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XF62,ELCD 2/4 NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,3,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ100_XF63,ELCD 3/4 NVPROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,3,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE48,CLOSE CD DAMPER,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev CD,2,,Status,1,CLOSE,Feedback/Command,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HHL05AA100_YT23,ELEV EF DAMPER CONTROL,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev EF,3,,Position,1,%,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HLA01EA100_XE58,POSN EF ELEV FOR OIL FIRING,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev EF,3,,Position,1,??,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XF64,ELEF 2/4 NOT PROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev EF,3,,Status,1,NOT PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
7HBK01EZ200_XF65,ELEF 3/4 NVPROVEN,Boiler,PCFB,Furnace,,Furnace,1,SADC,SADC,1,SA Damper,SA Damper,1,Oil Firing Elevation,Elev EF,3,,Status,1,PROVEN,Feedback,,0,100,10000000000,10000000000,-10000000000,-10000000000
